Marker Name,Accession,Code.Class,FC1D4.001.B2W2,FC1D4.002.B2W4,FC1D4.004.B1W1,FC1D4.007.B1W1,FC1D4.008.B4W1,FC1D4.010.B1W1,FC1D4.012.B1W1,FC1D4.013.B4W1,FC1D4.015.B2W2,FC1D4.016.B2W4,FC1D4.018.B2W2,FC1D4.020.B2W2,FC2D4.001.B2W4,FC2D4.003.B1W1,FC2D4.006.B1W1,FC2D4.007.B2W4,FC2D4.009.B1W1,FC2D4.011.B1W1,FC2D4.012.B4W1,FC2D4.014.B1W1,FC2D4.015.B2W4,FC2D4.017.B1W1,FC2D4.018.B2W4,FC2D4.020.B2W4,FC3D5.001.B4W1,FC3D5.003.B2W4,FC3D5.006.B2W2,FC3D5.008.B1W1,FC3D5.009.B2W2,FC3D5.011.B2W2,FC3D5.013.B1W1,FC3D5.014.B2W2,FC3D5.015.B4W1,FC3D5.017.B2W2,FC3D5.019.B2W2,FC3D5.021.B1W1,FC4D5.002.B2W2,FC4D5.003.B4W1,FC4D5.006.B2W4,FC4D5.008.B2W2,FC4D5.009.B2W4,FC4D5.011.B2W4,FC4D5.013.B2W2,FC4D5.014.B2W4,FC4D5.016.B1W1,FC4D5.017.B2W4,FC4D5.019.B2W4,FC4D5.021.B2W2,FC5D5.002.B4W1,FC5D5.004.B2W2,FC5D5.006.B4W1,FC5D5.008.B2W4,FC5D5.009.B4W1,FC5D5.011.B4W1,FC5D5.013.B2W4,FC5D5.015.B1W1,FC5D5.016.B2W2,FC5D5.018.B1W1,FC5D5.020.PRE,FC5D5.021.B2W4
TNFAIP3,NM_006290.2,Endogenous,12.72793534,12.22619842,13.42667491,12.79879578,14.15468364,14.59918294,12.95833521,14.57732024,12.31702532,11.51917428,12.4092822,13.06007272,13.30433278,13.01194877,12.60390679,12.21044001,12.59412162,12.45070608,11.87337105,12.06369168,12.07921142,12.75774835,14.18314143,11.88459792,13.23782241,11.74805025,12.5486365,13.02227938,13.07801567,12.73512654,12.50395242,12.63568865,12.73704872,12.21242039,11.92431148,12.81304162,12.71692875,13.48803593,13.23407794,14.29358229,13.64192642,12.9685732,12.3149174,11.02534723,11.94390668,12.86232353,10.97168724,12.09185187,13.67069055,13.07745999,13.00112667,13.31169298,13.17181636,13.69042037,12.13884774,12.65736981,11.54728016,12.2074384,13.44153717,10.71343807
TNFSF14,NM_003807.2,Endogenous,7.351557662,8.21514467,6.774918807,7.588864518,7.920769673,7.780638186,7.103077947,6.974070367,7.868390453,7.1393467,7.568792178,7.703903573,7.668246796,6.54565954,7.763743526,8.084436374,7.666685591,8.097189387,7.707359132,7.937874005,8.265708801,7.655423389,7.454422683,7.39429119,7.784373108,7.340473255,7.043410128,7.73369328,7.901349638,7.628919374,7.562624039,7.382148453,8.206721357,7.701756963,7.064149939,7.418611628,7.366147332,8.172177453,7.540321806,7.448570626,7.622125051,7.334317985,7.319401167,8.018200179,7.766926382,8.511238726,7.569703738,8.135452784,8.057396116,7.173027465,7.63481105,8.812177306,7.574934058,7.570614722,7.51420118,7.536286076,7.60221634,7.784765696,7.279842694,6.038041037
TOLLIP,NM_019009.2,Endogenous,8.791944272,8.927333532,8.923624611,8.700300991,9.002533761,8.817495353,8.897119389,8.530367318,8.951867504,9.001942948,8.84439193,8.90113842,8.881756375,8.669735463,9.386185839,9.23071699,8.842004558,9.191528107,8.957711502,9.039165817,8.797304861,8.919399677,8.184478671,8.676627078,9.044366795,8.711770204,8.93321853,8.877958921,9.057991723,9.109282195,9.190837054,9.145601039,9.121947877,9.01234519,9.094183277,9.133681677,8.98421906,9.07831095,9.262799573,8.574252917,8.935489214,8.896937815,8.870333892,9.093100599,9.056854442,8.697836358,9.147484786,9.143740336,9.024364009,9.001971088,9.174151711,8.953498063,9.06091205,9.288981393,8.92754095,8.836334446,9.083851588,9.125258473,8.7382274,8.34029521
TRADD,NM_003789.2,Endogenous,7.481072857,9.338558124,8.645730475,7.663486946,8.744161096,7.934516502,7.571904299,8.276543191,7.744497506,8.701341121,8.056908618,8.208868371,8.077296415,7.478405614,8.32813634,8.646954654,7.561555263,8.028845377,7.845929065,8.052459369,7.990501111,8.03094296,8.476989164,7.815319246,8.098663782,7.150661214,7.746917346,7.929080835,7.6846785,7.761218776,8.020591095,7.404886096,7.993051595,8.416079695,7.906289347,8.060803995,8.500523237,9.920918507,8.516290986,7.645226099,9.634792903,8.002927502,7.725195817,7.636697116,8.517984267,10.31259938,8.175175262,7.873444113,8.837281014,8.609252626,8.240362037,9.309544565,7.974816079,8.171076694,8.53613063,7.853808564,8.429490434,7.81672769,8.15010267,7.302319051
TRAF2,NM_021138.3,Endogenous,8.114158769,9.689037019,8.63234093,8.139039668,9.230380764,8.873290299,8.437585638,8.917700266,8.460496852,8.386336752,8.292367651,8.517984267,8.539469035,7.949009584,8.963994233,9.486855129,8.393991008,8.535197601,8.507715369,8.582104337,8.564721118,8.419033185,8.985044962,8.547742855,8.72359269,7.903761365,8.135144922,8.593839269,8.77607108,8.113846328,8.593465824,8.537024216,8.808674642,8.388447876,8.622454546,8.576408762,9.190491404,9.272186528,8.861552216,8.444476581,9.028652025,8.267582614,8.395534135,8.475206508,8.711460491,10.02932864,8.624905093,8.959161564,9.14712859,8.659282393,8.637494325,9.521777085,8.684012185,8.835703056,8.594884403,8.53239489,8.536091765,8.506129031,8.473908646,8.448653214
TREM2,NM_018965.3,Endogenous,2.885574364,1.411426246,3.267535798,2.272023189,2.887525271,2.845991771,2.462052319,3.566815154,2.070389328,3,3.320484678,2.327687364,2.049630768,3.680324357,4.517905554,3.510961919,3.221877081,2.601696516,3.650764559,3.952333566,2.166715445,2.22342255,4.204766751,2.659924558,3.099295204,3.085764554,2.641546029,2.066950244,2.847996907,2.970853654,3.211012193,2.653060017,2.438292852,2.901108243,1.475084883,2.310340121,2.853995647,4.311067102,3.792855352,3.247927513,3.017921908,2.875780063,3.723558561,1.992768431,3.195347598,2.722466024,2.937344392,4.941106311,2.592158002,2.22342255,1.851998837,3.708187236,2.998195503,2.347665656,3.122672719,1.90303827,1,2.568032105,2.192194165,2.403267722
TSLP,NM_033035.4,Endogenous,4.030336078,4.390254956,4.373648211,4.137503524,4.269033146,3.972692654,4.516645558,4.813011549,4.033863452,4.407352751,2.952333566,4.584361253,5.272769732,4.558879853,4.959770155,4.901590992,5.049195106,4.893362211,4.950001749,4.950468414,3.784503983,4.924099886,6.053111336,4.6622055,2.845991771,4.106850796,3.145677455,3.99095486,2.996388746,3.63343121,4.052241981,3.010779839,3.742006211,3.66106548,3.654206378,2.98550043,5.051807107,5.657640005,4.668459557,4.352617299,3.017921908,4.324090516,4.271276259,4.917431755,5.562547724,5.328764672,5.598424761,6.624100895,4.46662712,4.34269696,4.453517579,4.865918815,4.08491466,4.351910961,4.219555769,4.199279721,4.044394119,5.338424415,4.441616269,3.700439718
TWIST2,NM_057179.2,Endogenous,4.030336078,3.456806149,4.456806149,4.23878686,3.341985747,4.171527106,4.095080492,5.638073837,4.338424415,4.178714641,4.408032466,4.866413481,4.90833257,5.145269857,4.959770155,4.956521363,4.76394266,4.765004246,5.04220656,4.857483428,4.009884589,5.326968712,6.9175511,4.6622055,3.313245852,3.085764554,3.816599707,4.08491466,3.975446766,2.659924558,3.47118746,2.841973119,4.00270252,3.66106548,2.855989697,3.98458935,4.806324057,5.087038457,4.668459557,4.352617299,3.784503983,4.387500406,5.346247774,3.991861931,5.322288724,4.152994605,4.831370588,6.684958962,4.46662712,4.132576843,4.714795011,4.531069493,4.641546029,3.836934011,4.657640005,4.335569006,4.679198571,5.504620392,4.06436554,3.792855352
TYROBP,NM_003332.3,Endogenous,12.54626748,9.875641856,10.76150137,12.3917296,9.203788453,11.31911322,12.59174439,7.093496795,12.06714525,9.917133351,12.28090123,10.73775435,12.13478246,13.23739671,12.09838087,11.52888871,11.31680194,12.11961556,11.83173872,12.30514689,11.38333169,11.85475932,10.05040647,10.53306687,12.80297269,12.86233515,13.06596975,11.04586885,11.63930001,12.19220958,12.17729495,12.6906157,11.54018133,11.76885836,10.84127342,12.29934541,10.52218917,8.868884273,11.81678368,11.67535284,9.177643774,12.44461117,10.7730815,13.03039471,10.61270266,10.08616277,11.0513857,11.57421033,11.00828154,10.26680996,12.5512901,8.705010253,11.09422947,11.81423397,11.24316803,11.97620251,10.26144854,12.21868129,11.03746459,10.00221025
CLTC,NM_004859.2,Housekeeping,10.67459836,10.24451844,10.40660895,10.43706541,10.4028735,10.47043518,10.48588967,10.41159573,10.53301819,10.50236442,10.54916858,10.47011992,10.56298648,10.4019248,10.50413372,10.48934624,10.52025526,10.53475031,10.56424478,10.51218737,10.52708598,10.58281,10.23395515,10.61086797,10.65606727,10.50494806,10.51879083,10.46849168,10.50149886,10.45838611,10.44922088,10.54520583,10.49852015,10.58330846,10.47541933,10.56700537,10.47352312,9.896150731,10.43778328,10.35702409,9.784029506,10.48992822,10.55918587,10.59296152,10.47051653,9.812947393,10.48308014,10.61819276,10.29297725,10.27431991,10.55180437,10.0400979,10.53570307,10.5154436,10.35778291,10.44966454,10.42251685,10.80513926,10.46359589,10.57033959
GAPDH,NM_002046.3,Housekeeping,13.18352373,12.4158289,13.13728737,13.25412365,13.20750856,14.03544865,13.13650255,12.63643204,13.30304295,13.39272929,13.27879934,13.28318966,13.22333204,12.99210278,12.44790458,12.78044749,13.30455667,13.31377302,13.09539373,13.15704687,13.22608249,13.10784477,13.0214884,13.69246839,13.08000303,12.96119644,12.77979321,13.43135395,13.66890492,13.08565668,13.03458406,13.04440607,12.95014395,13.0674394,13.02369372,12.98567297,13.07873457,13.62294407,12.52555017,13.58847924,13.97051667,13.16239762,13.29344291,13.12474008,13.14928668,12.47030299,13.15105936,13.0380822,12.90428839,13.14749115,12.57207726,12.72851366,13.2439594,13.18012672,13.22007446,13.65725703,13.1285486,13.16258015,13.41336216,14.31767052
GUSB,NM_000181.1,Housekeeping,8.949418205,9.63872551,9.049821329,8.970134658,9.31770655,9.218684313,9.182518504,8.965437996,9.083851588,9.093100599,9.017086773,9.170876466,9.140292973,9.185916088,9.048486874,9.005961326,8.867958222,9.123241982,9.228457972,9.083479327,9.13804136,9.087781048,9.261013594,9.014383191,9.049984646,8.926918606,9.0869854,9.12902537,9.068455852,9.177170346,9.085153743,9.102264444,9.242697768,9.093232676,9.056041549,9.028348134,9.01058405,9.294000349,9.065739241,9.109621742,9.439082857,9.182170855,8.879705766,9.156285368,9.006859013,10.11193115,9.064688882,8.934339574,9.14197938,9.109047078,9.107374024,9.761268649,9.066304502,9.119070806,9.248212228,9.09206998,8.991238381,8.920203963,9.080577725,9.003011861
HPRT1,NM_000194.1,Housekeeping,10.39813443,9.691935401,10.3667484,10.60258753,10.24448277,10.65684492,10.43379406,9.753551055,10.41470637,10.55700411,10.49400551,10.52066778,10.16979976,10.25613791,9.997729915,10.6158503,10.54343788,10.22940767,10.46852223,10.29107858,10.55521222,10.19279829,10.47175649,10.75806494,10.39518065,10.39553414,10.46636201,10.41099186,10.60497013,10.27487896,10.36742567,10.2273512,10.48256598,10.15389398,10.2647358,10.26816768,10.3833587,10.26826127,10.28113024,10.4651072,10.70802338,10.230729,10.48124444,10.22211867,10.43219737,9.844046634,10.43789769,10.27688046,10.43383578,10.41880134,10.3069275,10.06468888,10.49337514,10.46938744,10.37703696,10.64347743,10.36382813,10.40422619,10.59208323,11.05392588
PGK1,NM_000291.2,Housekeeping,12.34442353,12.08443637,12.51196262,12.56132136,12.24739649,12.27896918,12.2997289,12.59150832,12.35140859,12.3728025,12.40211139,12.32716245,12.26489117,12.3803393,12.41573121,12.47312988,12.58046115,12.31020093,12.17532187,12.37260936,12.30305008,12.29766145,12.47320853,12.34310797,12.2622182,12.53670133,12.36249455,12.37072554,12.39836159,12.33260165,12.43392964,12.32074697,12.22683061,12.29169161,12.43688588,12.37300649,12.48430432,12.77821474,12.46483161,12.50168047,12.7451785,12.29604723,12.52971848,12.21886894,12.49105388,12.04272299,12.42056819,12.41595826,12.5333419,12.58499772,12.30904996,12.16634827,12.36629489,12.33371443,12.36210272,12.42655306,12.55471355,12.24311149,12.42413479,12.39503066
TUBB,NM_178014.2,Housekeeping,10.95375267,9.090350643,10.58165253,10.81175198,9.802790984,11.03950171,10.63526466,8.509062386,11.00202736,10.76149306,10.91775993,10.77608753,9.661493093,10.39963041,10.78950104,10.75066512,10.93300455,11.11253073,10.78650652,10.94616793,10.72329404,10.72929784,9.181996999,10.70123714,10.81547136,10.52830759,11.04265118,10.98199532,11.59694446,10.89848046,10.91241035,10.85720347,10.71661371,10.72360122,10.88816484,10.78239218,10.39674391,9.595854207,10.43778328,10.84252321,10.32915724,10.43148716,11.13406689,10.90531178,10.87418988,8.782834443,10.88352154,10.77672088,10.29873849,10.8384082,10.77978501,8.732540561,11.09291567,10.76973042,10.45611823,11.32461374,10.89899432,11.15955603,10.69271139,12.0101819
NEG_A,ERCC_00096.1,Negative,4.700439718,4,4.459431619,3.906890596,4.087462841,4.169925001,4.459431619,4.087462841,4.247927513,4.64385619,4.459431619,4.857980995,4.584962501,4.459431619,4.392317423,4.523561956,3.169925001,4.459431619,3.169925001,4.392317423,4,4.247927513,4.321928095,4.087462841,4.321928095,4.087462841,4.459431619,3.700439718,4.247927513,4,4.523561956,3.906890596,4.169925001,4.523561956,4.459431619,4.754887502,3.807354922,3.700439718,4.523561956,3.906890596,4,4.321928095,4.523561956,3.906890596,3.906890596,3.807354922,4.807354922,4.523561956,3.584962501,4.584962501,4.169925001,4.392317423,3.700439718,3.700439718,4,3.584962501,4.64385619,4.857980995,3.906890596,4.459431619
NEG_B,ERCC_00041.1,Negative,3.321928095,3.321928095,3.584962501,3.169925001,3.321928095,4,3.459431619,3.584962501,3.169925001,3.169925001,3.906890596,3.459431619,3.700439718,3.807354922,3,3.459431619,3.906890596,3.321928095,3.321928095,3.169925001,2.807354922,3.700439718,3.321928095,3.459431619,3.459431619,3.169925001,4.169925001,3.807354922,3.321928095,3.906890596,4.169925001,3.459431619,4.169925001,2.584962501,3.807354922,3,3.459431619,3.459431619,3.906890596,3.459431619,3.169925001,3.321928095,2.807354922,3.321928095,3.807354922,3.700439718,3.807354922,3,3.459431619,3.169925001,2.584962501,3.906890596,3.321928095,3.584962501,3,3.321928095,3.700439718,2.584962501,3.459431619,4
NEG_C,ERCC_00019.1,Negative,1.584962501,3.700439718,3,3.584962501,4,3.584962501,3.459431619,3,2.807354922,3.321928095,2.584962501,3,3.700439718,3.321928095,3.321928095,4.087462841,3,4,3.807354922,3.169925001,3.700439718,3.459431619,3.584962501,3,3.321928095,3.169925001,3.700439718,2.584962501,2.807354922,3.321928095,3.584962501,3.169925001,3.584962501,3,3.459431619,3.321928095,3.169925001,3.459431619,3.321928095,2.321928095,3.807354922,3.169925001,3,3.584962501,3.321928095,4,3.584962501,3.169925001,3.459431619,3.807354922,3.321928095,3,3.584962501,2.321928095,3.700439718,3,3.906890596,3.169925001,3.459431619,3.459431619
NEG_D,ERCC_00076.1,Negative,4.321928095,4.087462841,3.459431619,3.321928095,2.807354922,4.087462841,3.700439718,3.906890596,4.247927513,4.523561956,4.64385619,4,4,4.807354922,4.523561956,4.584962501,4.247927513,4.087462841,3.459431619,4.087462841,3.700439718,4.392317423,4,3.906890596,4.169925001,4,4.247927513,4.087462841,3.807354922,3.700439718,4,3.700439718,4.584962501,3.906890596,3.700439718,3.584962501,4.247927513,3.906890596,4.321928095,3,3.321928095,3.459431619,3.906890596,3,4.321928095,4.087462841,2.584962501,4.392317423,3.584962501,3.807354922,4.321928095,3.807354922,4.392317423,3.459431619,4,3.459431619,4,4.523561956,3.584962501,4.392317423
NEG_E,ERCC_00098.1,Negative,4.700439718,5.044394119,4.807354922,4.64385619,4.247927513,4.754887502,4.321928095,4.392317423,4.459431619,5.044394119,4.087462841,4.754887502,4.95419631,4.700439718,4.700439718,4.754887502,4.64385619,4.247927513,4.95419631,4.321928095,4,4.584962501,4.392317423,4,4.700439718,4.523561956,4.700439718,4.64385619,4.584962501,4.392317423,4.807354922,4.95419631,4.807354922,4.392317423,4.64385619,4.459431619,4.64385619,4.459431619,4.857980995,4.700439718,4.247927513,4.459431619,4.906890596,4.247927513,4.95419631,4.459431619,4.523561956,4.523561956,5.321928095,4.64385619,4.64385619,5.087462841,4.087462841,4.087462841,4.247927513,4.321928095,4,4.700439718,4.459431619,3.807354922
NEG_F,ERCC_00126.1,Negative,4.906890596,4.857980995,4.857980995,4.754887502,4.247927513,3.700439718,4.95419631,4.584962501,4.754887502,4.459431619,5.209453366,5,4.807354922,4.584962501,4.584962501,4.64385619,4.754887502,4.321928095,4.321928095,4.95419631,4.459431619,4.523561956,4.95419631,4.169925001,4.392317423,5,4.700439718,4.087462841,4.392317423,4.754887502,5.044394119,4.169925001,5.044394119,4.584962501,4.392317423,4.95419631,5.044394119,4.584962501,4.459431619,4.169925001,4.247927513,4.169925001,4.857980995,4.247927513,4.700439718,4.754887502,4.459431619,4.584962501,4.392317423,5,4.584962501,4.459431619,4.321928095,4.392317423,4.392317423,4.392317423,4.807354922,4.459431619,3.700439718,4.584962501
NEG_G,ERCC_00144.1,Negative,2.321928095,3.321928095,3,1.584962501,3.321928095,3.169925001,3.807354922,1.584962501,4.321928095,3.584962501,2.321928095,4.64385619,3.807354922,4.169925001,3,3.169925001,2.584962501,3.906890596,4.169925001,3.459431619,3.321928095,4.584962501,3.700439718,4.321928095,3,2,2.584962501,2.321928095,3.321928095,3.169925001,2.584962501,1.584962501,3.459431619,1.584962501,2.807354922,2.807354922,3.906890596,2.321928095,2.807354922,2.807354922,2.584962501,3.700439718,1.584962501,4.321928095,4.392317423,2.321928095,4.392317423,3.459431619,3,3.807354922,2.321928095,2.321928095,3.321928095,3.169925001,3.459431619,3.459431619,4.169925001,3.459431619,3.906890596,3.169925001
NEG_H,ERCC_00154.1,Negative,1,3.584962501,3.321928095,3.169925001,3.169925001,3.906890596,4.169925001,2.321928095,4.169925001,3.459431619,2.321928095,4.95419631,4.392317423,3.807354922,3.169925001,3.584962501,3.459431619,4.584962501,4.700439718,4.087462841,3.459431619,3.906890596,4.169925001,4.169925001,2.321928095,2,2.584962501,2.321928095,2.807354922,3.169925001,3.906890596,2,3.700439718,2.584962501,3,3.584962501,4.700439718,4.087462841,3.906890596,3.321928095,3,3.459431619,2.321928095,4.321928095,5,3.700439718,4.087462841,4.247927513,4.321928095,3.700439718,3.321928095,3,3,3.169925001,3.459431619,4,4.169925001,3.584962501,4,4
POS_A,ERCC_00117.1,Positive,15.91928235,16.05936559,15.90782954,15.58425789,16.07108521,15.96814927,15.97933587,15.91433841,15.96452137,15.78097542,15.79146817,15.90065458,15.78350986,15.64998587,15.35294,15.53940118,15.53317762,15.79875023,15.8605778,15.82612638,15.65985656,15.63177389,15.61376069,15.30645336,16.08010966,15.08874684,15.66447506,15.93124537,15.92990563,15.75770252,15.88912366,15.63840763,15.81323006,15.76826188,15.77115414,15.7984718,15.9808313,15.2366122,15.59860504,15.8058698,16.01146751,15.55320929,15.76386073,15.68230883,15.79032304,15.58645866,15.76988949,15.3246728,16.05507056,15.8317031,15.59668478,15.63829449,15.6865826,15.63447075,15.73370387,15.56849057,15.65689965,15.62929969,15.73862008,15.76813262
POS_B,ERCC_00112.1,Positive,13.9248125,14.02574517,13.9309221,13.7071434,13.89187861,13.76300483,13.93101447,13.95855272,13.95183109,13.77787172,13.92453418,13.89472305,13.81418188,13.76714991,13.60883234,13.73375682,13.70487629,13.78105229,13.81548337,13.7827935,13.62308129,13.68343329,13.67793982,13.32937591,13.90548103,13.472437,13.71842585,13.72408746,13.74766852,13.71746223,13.84421537,13.61585949,13.76227821,13.78299821,13.76942464,13.80805919,13.93452019,13.48003281,13.66833102,13.53782506,13.65037864,13.48116875,13.82892983,13.61275334,13.73576755,13.65608963,13.72664392,13.39097501,13.87718826,13.79279029,13.61746747,13.70411979,13.62548055,13.5456885,13.65273296,13.5173003,13.62182295,13.7104836,13.68748504,13.74430828
POS_C,ERCC_00002.1,Positive,12.21886591,12.23391921,12.15133372,11.91363743,12.21674586,12.05528244,12.11504365,12.21127995,12.20151134,12.00246344,12.15513445,12.12315143,12.09836113,12.00772811,11.84038455,11.94068065,11.91064273,12.03548645,12.04131692,11.98441846,11.86650621,11.88836274,11.80009099,11.57884439,12.11991379,11.68474862,11.92109709,11.93663794,11.94580958,11.91139199,12.00527366,11.75447,11.97477307,11.95782756,11.93626986,11.9668659,12.21280033,11.78422586,11.98192399,11.89064428,11.96181141,11.77930897,12.00947875,11.87843415,12.02236781,11.87766757,11.93810933,11.60037755,12.11276528,11.99506047,11.85720347,11.95310515,11.87498135,11.78708632,11.94873224,11.75822321,11.90501086,11.95601308,11.94068065,11.97046544
POS_D,ERCC_00092.1,Positive,10.14338321,10.25856603,10.15101654,9.95419631,10.26678654,10.1711768,10.20089861,10.10721708,10.28193003,9.978710459,9.941047606,10.17367714,10.06069593,10.01820018,9.616548844,9.843921051,9.829722735,10.033423,10.07414146,10.05663772,9.893301531,9.958552715,9.789533645,9.632995197,10.18239435,9.64385619,9.842350343,10,10.1382718,9.988684687,10.06743436,9.970105891,10.05392588,9.878050913,9.982993575,10.03204573,10.16616308,9.656424863,9.942514505,9.93516505,10.10983065,9.763212367,9.945443836,10.00422047,10.08081753,9.828136484,9.995767151,9.533329732,10.18487534,10.02652344,9.83447105,9.933690655,9.942514505,9.876516947,9.962896005,9.731319031,9.93516505,9.84862294,9.945443836,9.965784285
POS_E,ERCC_00035.1,Positive,7.64385619,8.038918989,7.977279923,7.813781191,8.199672345,7.876516947,7.936637939,7.845490051,8.098032083,7.864186145,7.665335917,7.994353437,7.807354922,7.636624621,7.189824559,7.451211112,7.6794801,7.754887502,8.016808288,7.813781191,7.562242424,7.693486957,7.665335917,7.531381461,8.13442632,7.055282436,7.77478706,7.912889336,7.971543554,7.948367232,8.113742166,7.693486957,7.781359714,7.741466986,7.531381461,7.994353437,8.076815597,7.257387843,7.451211112,7.930737338,7.826548487,7.607330314,7.64385619,7.741466986,7.930737338,7.451211112,7.942514505,7.22881869,7.971543554,7.839203788,7.46760555,7.554588852,7.768184325,7.6794801,7.741466986,7.417852515,7.918863237,7.77478706,7.900866808,7.900866808
